Wavelength	K000100001.asd	K000100002.asd	K000100003.asd	K000100004.asd	K000100005.asd	K000100006.asd	K000200000.asd	K000200001.asd	K000200002.asd	K000200003.asd	K000200004.asd	K000200005.asd	K000300000.asd	K000300001.asd	K000300002.asd	K000300003.asd	K000300004.asd	K000300005.asd	K000400000.asd	K000400001.asd	K000400002.asd	K000400003.asd	K000400004.asd	K000400005.asd	K000500000.asd	K000500001.asd	K000500002.asd	K000500003.asd	K000500004.asd	K000500005.asd	K000600000.asd	K000600001.asd	K000600002.asd	K000600003.asd	K000600004.asd	K000600005.asd	K000700000.asd	K000700001.asd	K000700002.asd	K000700003.asd	K000700004.asd	K000700005.asd	K000800000.asd	K000800001.asd	K000800002.asd	K000800003.asd	K000800004.asd	K000800005.asd	K000900000.asd	K000900001.asd	K000900002.asd	K000900003.asd	K000900004.asd	K000900005.asd	K001000000.asd	K001000001.asd	K001000002.asd	K001000003.asd	K001000004.asd	K001000005.asd
2334	8.10636810118577E-02	0.109782683235311	0.110411690787865	0.11973512779012	0.120543334061121	0.104677594517672	0.140474581858437	0.15763918821871	0.144367994751667	0.142527507751898	0.129442806033244	0.148332202918509	0.126517117830226	0.110242244508366	0.08436902469141	0.109398093367615	0.134962397775872	0.134834828954535	0.199982050409939	0.136813349893525	0.159032279243531	9.42113406035292E-02	0.129784804375237	0.146939621758904	0.140818243626775	0.128593540666029	0.142140537868826	0.10642045889198	0.11929348821308	0.130359026693813	0.141580318156913	0.134909374890764	0.162842312777762	0.133631408318462	0.145903521815888	0.153433996083869	0.18065369931845	0.17965184851526	0.177544671733629	0.143634264461381	0.151104185699575	0.152388375409566	0.163677387308033	0.155781682605889	0.128782958811278	0.165277793202828	0.114802474055587	0.180579364241395	0.210246312249612	0.170556631494081	0.139405718388357	0.116925897037525	0.121753624345775	0.174504335964675	0.138935199940727	0.154412308659218	0.107442019008055	0.120070066091483	0.13808039301249	 0.162543580087857 
2335	8.09255603971739E-02	0.109664505602058	0.110279109600754	0.119620535525429	0.120405263800349	0.104504510133626	0.140362616425844	0.157506816492673	0.144208179827993	0.142392545708634	0.129312539570158	0.148227886383679	0.126364468730446	0.110089625982519	8.42704348425269E-02	0.109257920935603	0.134769577049924	0.134659531278025	0.199882730397391	0.136704827603253	0.158921687767589	9.40897662883412E-02	0.129668027953824	0.146822519088361	0.140676880652947	0.128457176059184	0.142001228308978	0.106284054644024	0.119120647445584	0.1301897019043	0.14142036946553	0.13477885457521	0.162707917663452	0.133518231451161	0.145773599293404	0.153292183906643	0.18052741136357	0.179499240126949	0.177355783952599	0.143488841160279	0.150931979413598	0.152233270504345	0.163493884531303	0.155615586115706	0.128631041974145	0.165151761619783	0.114623522922616	0.180388189545191	0.210140494783482	0.17051265102675	0.139326269907175	0.116826650205107	0.121674248988006	0.174412979433349	0.138844862310741	0.154320808163022	0.107325623386834	0.119916110581496	0.137959426305896	 0.162397479040015 
2336	8.08097673840499E-02	0.109552020898518	0.110139598432609	0.119433281267808	0.120390334865576	0.10429778268234	0.140223977133694	0.157370695240904	0.143978221058429	0.142192719531034	0.129190628847967	0.14812212834139	0.126230691863921	0.109898379778614	8.41997011996826E-02	0.109093822900659	0.134663373800115	0.134471131044379	0.199795631115674	0.136569767716541	0.158795475792673	9.39489165102422E-02	0.129574055846502	0.146691424405147	0.140567442865115	0.128336021159278	0.141850977446775	0.106170060187203	0.118891142778731	0.13001621886612	0.141234833065604	0.134687532596612	0.162609568250659	0.133393048335996	0.14565949545309	0.153121519763841	0.180397241887255	0.179232028614882	0.177126808474143	0.143332392929278	0.150772857381929	0.152056862371132	0.163276557772281	0.155449735700533	0.128535169991114	0.165001068171276	0.114375649991409	0.180200025401952	0.209999411252314	0.170468036897415	0.139174125152696	0.116667353060007	0.121619505526373	0.174363711097065	0.13881467696642	0.154276502897095	0.107187104234302	0.119731538368366	0.137808023641726	 0.162215789719604 
2337	8.06733977087171E-02	0.109427332463783	0.11000646866302	0.119300030711731	0.120274859777286	0.104114128355428	0.14008414096359	0.157222168333106	0.143776751746702	0.142013109847366	0.1290754107903	0.14801210660278	0.126053248731219	0.10972048226714	8.40586125515481E-02	0.108938479838814	0.134504037910549	0.134283621335683	0.199690622744822	0.136452933112039	0.158664027611897	9.38198832273518E-02	0.129462213848991	0.14657777601757	0.14042132144653	0.128212276874859	0.141691898999373	0.106021982315907	0.118681044152633	0.129865512429721	0.141049514017692	0.134556684783874	0.16247310556969	0.13327761432687	0.145534580367167	0.152961390508875	0.180261855989886	0.179020415740002	0.176940939708867	0.143184665764269	0.150587727965393	0.151876808032914	0.163075775031767	0.155268075818523	0.128421035844919	0.164851996951935	0.114169828101272	0.180014435055495	0.20988662509302	0.170405064627476	0.139061585028506	0.116534612472712	0.121521005896747	0.174276563898501	0.138745562241868	0.15418519760163	0.107056214749789	0.119567334482545	0.137662559585669	 0.162069866716525 
2338	8.05223077958429E-02	0.10930673406092	0.109908639775627	0.11916476667935	0.120147506548563	0.10394569782053	0.139885124644545	0.157109935179822	0.143605114725172	0.141862375044089	0.128972079868115	0.147880092523856	0.125783778552454	0.109565314286131	8.38507438836134E-02	0.108781709994487	0.13431833631058	0.134103177541532	0.199620167119909	0.136336175797568	0.158552983394966	9.36595695147993E-02	0.129367470247762	0.146492810286362	0.140231794355998	0.128120301458386	0.141529147904664	0.105874512148018	0.118474280596986	0.129772004164844	0.140835744952068	0.134360080880474	0.162317062302451	0.133181981238851	0.145465681398278	0.152850114479141	0.18007877568271	0.178779277639968	0.176785597721594	0.143055175804895	0.150335923292394	0.151684071494637	0.162933331740173	0.155064536074752	0.128307516556916	0.164694219484171	0.11400327580147	0.17980577385199	0.209794408744537	0.170304978664705	0.138899452634185	0.116366550426694	0.121389221542609	0.174160443359159	0.138702276972639	0.154048036028632	0.106945272910307	0.119399403036115	0.137527399211297	 0.161928214825025 
2339	8.03823149208923E-02	0.109176320516286	0.109767374845812	0.119036287675582	0.120002438475399	0.103793164537159	0.139735119030377	0.156978613508713	0.143418778012043	0.141668432982356	0.128828478163512	0.147769275381681	0.125555844510869	0.109367095359274	8.36933891224406E-02	0.108623573421804	0.134151969680475	0.133921687328063	0.199492172153693	0.136212439681024	0.158439810028508	9.35304228187251E-02	0.129264377818011	0.146376451411095	0.140059792511816	0.127980632806083	0.141376694971269	0.105728676005848	0.118286838069242	0.129634880374403	0.140615432780962	0.134191772141126	0.162151200028423	0.133071861657945	0.145317478504571	0.152676202792544	0.179915710077355	0.178598987851597	0.176590904494117	0.142912024222359	0.150106915932558	0.151488670635507	0.162741347137298	0.154869602895118	0.128177460107719	0.164541996871095	0.113816716974185	0.17961708718816	0.209688262723148	0.170222248027076	0.138779778453296	0.116220682952057	0.121271888106276	0.17404890210269	0.138596197076321	0.153952501428842	0.106836403842205	0.119233072563852	0.137375961322664	 0.161803378851864 
2340	8.02517619604653E-02	0.109022201223075	0.109581982589522	0.118966709309759	0.119737389731343	0.103673707549617	0.13962812357386	0.156821480524745	0.143233430634253	0.14142659811651	0.128680003389424	0.147677602556468	0.125343425997426	0.10912948261685	8.34956839968363E-02	0.108476698962887	0.133994003457899	0.133736377417218	0.199280769952895	0.13608340397081	0.158314871489714	9.34556440936507E-02	0.129155992411835	0.146271593012502	0.139889154326994	0.127802374317927	0.141222668001271	0.10552323345255	0.118131076508811	0.129496148802641	0.140388337777787	0.134007608174316	0.161942193519484	0.132981493784325	0.145099944673823	0.152424126107055	0.179785840348569	0.178530314927078	0.176393852466508	0.142766408532273	0.149861846379861	0.151289211403679	0.162500422890178	0.154657528945139	0.12805465347774	0.164401125477505	0.113621673392171	0.179476476925421	0.20959755180254	0.170144028312801	0.138766353633584	0.116094312689099	0.121120428102301	0.173922395870323	0.138382276858492	0.15387010190221	0.106725889693928	0.119104889746194	0.137205557606626	 0.161753809909345 
2341	8.00961490853228E-02	0.10887572236491	0.109424345826178	0.118872004180566	0.119538491668708	0.10353193328324	0.13950450721118	0.156648128963698	0.143034354588339	0.141213346074102	0.128516807853035	0.147576602652518	0.125108328739397	0.10891446263939	8.33214875006854E-02	0.108317154695767	0.133799558274191	0.133547688924093	0.199115118762213	0.135974489190592	0.158178234860164	9.33409997930747E-02	0.129019722760899	0.146134006521477	0.139701668201988	0.127631054543263	0.141056395192623	0.105363861784299	0.117944677768526	0.129339797490551	0.140166127840604	0.133854324410767	0.161751540645072	0.132851081118606	0.144899566062901	0.152224206647822	0.179623858437881	0.178373348315668	0.176209766388062	0.142614353383856	0.14965042997156	0.151081445750622	0.162284750540459	0.154459844408492	0.127903569236552	0.164240201123823	0.113440277386701	0.179299596985355	0.209495192462076	0.170057147386593	0.138674506501683	0.115989147964169	0.120984835851492	0.173794377432765	0.138244206306729	0.153758408147719	0.106609874877921	0.118934674658757	0.13704417065182	 0.161636197498672 
2342	7.99339159426482E-02	0.108746585227085	0.109245928937977	0.118757108063539	0.119422587260689	0.103398581606474	0.139412241343714	0.156452512897056	0.142843805122486	0.14096907972328	0.128290735875572	0.147501723301641	0.124887594281758	0.108655104927711	8.32379763301604E-02	0.108157689271162	0.133611643440415	0.133373653587547	0.198918402233818	0.135873793530016	0.158056426640233	9.31919978633853E-02	0.128844456823671	0.145932754553748	0.139482480659744	0.127431169396188	0.140899218661671	0.105281828260208	0.117765292707096	0.129139152130167	0.139911733288816	0.133767309641317	0.161557184445377	0.132680220963177	0.144621516752559	0.15201215504065	0.179437122454391	0.178217933131539	0.176008023281498	0.142459043722078	0.14950195329682	0.150858574711829	0.162038030829407	0.154289357357459	0.127696788036899	0.16406978304149	0.113273685729241	0.179107699745607	0.209387627815824	0.169989244775944	0.138521626734203	0.115926939076321	0.120891331115659	0.173676016430751	0.138109164875078	0.153670072708282	0.106527455514839	0.118705715734816	0.136867046427784	 0.161473034034423 
2343	7.97709220641737E-02	0.10859344595	0.109078179493164	0.118633681842818	0.119244104033548	0.103252959825968	0.139294434799103	0.156276268075271	0.142615769378205	0.140757614136587	0.128088698721639	0.147394184479262	0.124648388253049	0.108437758672442	0.083107851251896	0.107974446925515	0.133402735411157	0.133177661534388	0.198762516562808	0.135768856835918	0.157915949867322	9.30740657379884E-02	0.128707014048602	0.145757264522078	0.139308190591044	0.127228847926405	0.140734004058064	0.105145517653961	0.117572386573307	0.128946421637676	0.139689465143345	0.133624622616371	0.161379235487582	0.132509777912363	0.144393485089962	0.151806607236557	0.179258754648101	0.178026990799799	0.175789062569479	0.142292112983531	0.149293732799462	0.150645182156152	0.161818993820722	0.154101773412278	0.127518711503929	0.163894325215757	0.113083163920706	0.178909889236094	0.209253103279824	0.169893619062604	0.138401558742729	0.115827329694001	0.120766368019367	0.173541536655342	0.137979380771585	0.153565282583393	0.106400301321805	0.118516050793731	0.136710224311577	 0.161325248990071 
2344	0.079572438327145	0.108420240301832	0.108948263752661	0.118499768537199	0.119021953198443	0.103100724473083	0.139155554796241	0.156085675517399	0.142335295439524	0.140586152729058	0.127911841804558	0.147259032119289	0.124362928668794	0.1082579977955	8.29439910175242E-02	0.107766908831242	0.133143735653873	0.13297965294297	0.198661156172628	0.13569493933142	0.157734342060023	9.29319262880103E-02	0.128580608743912	0.145549181684531	0.139141908854999	0.12701979439639	0.14052049128564	0.105005647865234	0.117341431551728	0.128747543303351	0.13947125114321	0.133436369286757	0.161206144215718	0.132293296074161	0.144188539169883	0.151617448334335	0.179049686006978	0.177737838788218	0.1755766616617	0.142094662613518	0.149069424178168	0.150417749066652	0.161645272317838	0.153912873411969	0.127333074139333	0.163679661575599	0.112887053354611	0.178685179357063	0.209106020355862	0.169768857808698	0.138265672400021	0.115730447493986	0.12061508350357	0.173382862347904	0.137908475001853	0.153408098999437	0.106227895090996	0.118322554363397	0.136580132725642	 0.161141207480982 
2345	7.93878770199139E-02	0.108253872823965	0.108808539859522	0.118373082905749	0.118849717500087	0.102904950527358	0.138996335637769	0.155906641647207	0.142064469368678	0.140423241778072	0.127713987587544	0.147118695447348	0.12409167365964	0.108105372195199	0.082767532679294	0.107554762159841	0.132862325805796	0.132727275530981	0.198577848100562	0.135603607631588	0.157563822257104	9.28382475176707E-02	0.128435310579779	0.145397383189853	0.138991806894933	0.12683846617653	0.140353792793419	0.104843805432646	0.117103893086028	0.128548592324243	0.139303140062611	0.133303740719965	0.161066373916327	0.132095236870638	0.144029891580064	0.15149306634769	0.178871889330727	0.177468891257485	0.17537180045287	0.141928881103478	0.148858656481676	0.150214363264461	0.161461982112741	0.153712967871429	0.127171347356461	0.163502184929581	0.112693236035564	0.178460500186859	0.20893553717416	0.169634099693143	0.138098135158477	0.115630615884253	0.120472452916339	0.173224727606084	0.137835473913982	0.153258479388077	0.106054169521257	0.118145617113072	0.136431608580868	 0.160957632052654 
2346	7.92332824812909E-02	0.108074325356213	0.108624982897653	0.118196531044928	0.118600221740713	0.102738069006863	0.138841036187214	0.155739976204524	0.141836966245103	0.140311986229513	0.127499571768255	0.146935336464605	0.123835221763837	0.107948869788343	8.25902892897751E-02	0.107335574762628	0.132638953540894	0.132511380280572	0.198444434902984	0.135471899362928	0.157426236213959	9.27640277362307E-02	0.128297941749488	0.145273476157652	0.138863851890503	0.126614531698593	0.140213176852306	0.104642776946748	0.116888476321093	0.128360307731933	0.139156975070323	0.133121781896537	0.160889063242405	0.131960849339025	0.143858070185686	0.151306935573942	0.178697335347134	0.177164801160534	0.175135355336464	0.141750971152689	0.148534700583277	0.150022186157164	0.161215919772524	0.153508211692063	0.126987930683082	0.163319341255062	0.112507954552516	0.178202027041019	0.208768096016799	0.169501432887283	0.138027559882191	0.115487680062288	0.120307944231639	0.173069999593367	0.137738344226177	0.153121912913243	0.10591031479804	0.11795836298491	0.136310502456328	 0.160813017933785 
2347	7.90901350698291E-02	0.107890570597339	0.108476620219193	0.11804310308332	0.118380514264811	0.102580644707704	0.138703374443473	0.155548657276977	0.141583346215615	0.140150676471445	0.127309199008832	0.146786010506928	0.123592514055592	0.107777902271225	8.24450806196107E-02	0.10713196864793	0.132446204015212	0.132332304999385	0.198336275901553	0.135332388017645	0.157257566140551	9.26785522850375E-02	0.128144677004356	0.145139711605585	0.138748283589753	0.126388216691681	0.140050312363271	0.104414375863951	0.116716082349989	0.128171546781902	0.13899457868385	0.132921224065922	0.160732357358506	0.131839999886478	0.143714617848879	0.151120658143064	0.178552587851531	0.176952978363564	0.174910263093584	0.141564488624425	0.148224790945121	0.149809894039242	0.161069113434653	0.153327820941195	0.126813356576423	0.163138833945971	0.112285111436791	0.177991410956417	0.208590571827228	0.16939797746202	0.137992500820717	0.115317577510321	0.120164070060615	0.172936921954214	0.137651706125252	0.153024678049177	0.105751086261278	0.117804798480396	0.136189855325422	 0.160678532740673 
2348	7.89591333553179E-02	0.1077516096552	0.108338646315912	0.117915389405063	0.118224506071435	0.102413204994806	0.138597162727364	0.155347387581221	0.141426229369914	0.140000838563201	0.12711877147062	0.146651634726919	0.123394055190026	0.107613769272871	8.22719185722714E-02	0.106979729506179	0.132255131527474	0.132174725164355	0.198220481730158	0.13520189395158	0.157135652011663	9.25701953986678E-02	0.1280010914948	0.145026287280261	0.138612551746166	0.126207211055452	0.139927207987184	0.104227491333711	0.116535662012688	0.127986053321641	0.138869291061579	0.132760006091842	0.160583552662396	0.131727946297231	0.143585620788511	0.150941982864813	0.17842032766821	0.176792970840099	0.174728927901718	0.141418310378556	0.148006142106538	0.149632239966894	0.160896737124222	0.153138938455859	0.126660442994418	0.163000950621158	0.112095292467974	0.177791606975481	0.208460563581943	0.169315836956832	0.137921398541169	0.115168359950239	0.120059016716896	0.172826888413283	0.137552630322187	0.152918595049277	0.105613616638868	0.117644290053023	0.136076601427824	 0.160563229708412 
2349	0.0788470627518	0.107638266604347	0.108210482477883	0.117794991267463	0.118124760016053	0.102234764007495	0.138514708240902	0.155088354809162	0.141358808102324	0.139858212995803	0.126916920477565	0.146514963018798	0.123229067653329	0.107435629450081	8.20794492215837E-02	0.106873036781998	0.132091989302989	0.132070062461985	0.198090469745682	0.135054097027329	0.157056148104626	9.24279324727859E-02	0.127816701681844	0.144936110752242	0.138450482389391	0.126038874849447	0.139845222353883	0.104041476169065	0.11636502145953	0.127798772394061	0.138781817873731	0.132620362937322	0.160420235607661	0.131657568619745	0.143462419627622	0.150763172214588	0.178309604522045	0.176684401353109	0.174587858645519	0.141277413588119	0.147814174129371	0.149456075862117	0.160725188447929	0.152946675198715	0.126498145074232	0.162886338559815	0.111929328654688	0.177583967125728	0.208358495140334	0.16926471667148	0.137866159578756	0.115007771619909	0.119988180057627	0.172743775450702	0.137455096277875	0.152816915688489	0.105516320164018	0.117460477401566	0.135962977325281	 0.160454705313993 
2350	7.87318544457298E-02	0.107545429535996	0.108079632505847	0.117686249117999	0.118006412196978	0.102100203762675	0.138438611391796	0.154943715753159	0.141239771095332	0.139722665200645	0.126759093034022	0.146432743916381	0.123075695085534	0.10729065614665	8.19605603181369E-02	0.106751413477105	0.131935864462667	0.131919687650557	0.197955605607532	0.134939357688622	0.156919734283332	0.092333761994693	0.12766993140399	0.144839008234672	0.138311477749949	0.125909846584451	0.139703142980136	0.103899270050884	0.11622082377266	0.127651440187037	0.138647693072343	0.132511934999638	0.160301547995704	0.131579520204079	0.14338217831089	0.150615748075401	0.178194773914983	0.176569915638949	0.174461759569609	0.141204700901614	0.147679804706858	0.149327199719922	0.160545749722925	0.152806470073601	0.126358489583333	0.162779867211662	0.111764238191251	0.177432389449985	0.208281383351617	0.169215120051693	0.137777338819904	0.114906703485205	0.119905387535557	0.172654301015365	0.137394743090312	0.152727048862587	0.105393129526242	0.117316330610457	0.135879386162177	 0.160373017124391 
2351	7.86223370506954E-02	0.107497699578308	0.107958976827249	0.117601724956361	0.117910540711379	0.101977017374679	0.138396156345575	0.154828635449646	0.141141313242754	0.139568193619828	0.126625081513127	0.146396643676383	0.122958336721415	0.107153877274009	8.18499595714556E-02	0.106650600683733	0.131781737974381	0.131750401107526	0.197804973767451	0.134832749598028	0.156764678936335	9.22423324282852E-02	0.127552776515581	0.144738084574251	0.138165602541549	0.125831530774662	0.139535107577492	0.103784437065748	0.116094320235249	0.127507212913408	0.138510413928439	0.132424770971444	0.160210799864519	0.131496633458792	0.143337626835358	0.150476379368504	0.178091683181479	0.176527247215977	0.174360907233283	0.141189786667889	0.147645900020879	0.149239107595739	0.160373021167169	0.152682677137927	0.126251074333501	0.162702695046654	0.111595944318028	0.177325685124526	0.208235900113653	0.169182350048772	0.137646972722962	0.114832315102252	0.119845943476924	0.172573514143864	0.137331607530956	0.152655619640471	0.105233679934234	0.117217271131002	0.135815323336633	 0.160322838817957 
2352	7.85278565596177E-02	0.107395631287809	0.107862811791054	0.117540079152753	0.117859312015675	0.101864931513937	0.138326528409964	0.15476340928751	0.141045271186041	0.13945005466253	0.126504921279644	0.146343603438629	0.122841557836336	0.107055375363693	8.17765505379492E-02	0.106570047400726	0.131649639146693	0.131644784499205	0.197745857616315	0.134764818317384	0.156654584165814	0.092173701722491	0.127450563527402	0.144673458355607	0.138087556374557	0.125723546227037	0.139436171038801	0.103682783764582	0.115966904416263	0.127409196348224	0.138382702467199	0.132342707538526	0.160149901754241	0.131421625952141	0.143305278892269	0.150357138640229	0.178001459954729	0.176443638305358	0.174262697324851	0.141144132883156	0.147551873484407	0.14913920703733	0.160233881201735	0.152566548856063	0.126158759619719	0.162639908231543	0.111442463977285	0.177239160822557	0.208185684603424	0.169149322348241	0.137573187449469	0.114749576478403	0.119786431895956	0.172521929463864	0.137280813573886	0.152565012372333	0.105158044649084	0.1170754808775	0.135742808532191	 0.160272984788635 
2353	7.84387129755179E-02	0.107287100396471	0.107769921083541	0.117485485899921	0.117847455326147	0.101788648857857	0.138243651888183	0.15480133581627	0.140932210260596	0.139360126939098	0.12640964642813	0.146316912525231	0.122734285485884	0.106992474861823	8.17803200533421E-02	0.106497366627994	0.131539523088807	0.131547031594015	0.197700752641239	0.134727865063139	0.15652221244016	9.21524277406754E-02	0.127344962766509	0.144636791546898	0.138047316652321	0.125625219789959	0.139322770852782	0.103623294754229	0.115859856175497	0.127367921411559	0.138228973935811	0.132302863636287	0.160129455689415	0.131372499216817	0.143300466970745	0.150261755082176	0.177914073987951	0.17631967142464	0.174197863779556	0.141142995590937	0.147453938313855	0.149058799356307	0.16008185506005	0.152491994108153	0.126061516606729	0.162601039246544	0.111296585243798	0.177184908182768	0.20814943047739	0.169124317026596	0.137498950618985	0.114697167922328	0.119722287164403	0.172479694102177	0.137281557514213	0.152459821307103	0.105127894918165	0.116897115197195	0.135692467560231	 0.160238922102169 
2354	7.83705348223561E-02	0.107186589627761	0.107689103394083	0.117455945233559	0.117769647138153	0.101701405330859	0.13819473139239	0.154737107184809	0.140867128280825	0.139267344602755	0.126331340043352	0.146288375449445	0.122648610616818	0.10691963753896	0.08174753126495	0.106431972154557	0.131451653109686	0.131476799929942	0.197693389154379	0.134685364639342	0.156443332486938	0.092074168312845	0.127263884295065	0.144574854533688	0.137983296545567	0.125537051008927	0.139267167988675	0.103536475325998	0.115764788654471	0.127297639393217	0.138102711715283	0.132237821184646	0.160081057599371	0.131308816228386	0.14331028325644	0.150197480739794	0.17785006239019	0.176274247082089	0.174113442918995	0.141104010543636	0.147399008683189	0.148992033090493	0.159983538716341	0.152422656725903	0.126008582788374	0.162529271272031	0.111191028488937	0.177143437536949	0.208148920699754	0.169114743320342	0.13747137111061	0.114656651631484	0.119670050426082	0.172464725789006	0.137241962632929	0.152410535539101	0.105075470539874	0.116821403408448	0.135626135524279	 0.160206087163546 
2355	7.83237140573691E-02	0.107035511506026	0.107622815562491	0.117473214315294	0.117714499663082	0.101606431564903	0.138149647492691	0.154656094500112	0.140852790755937	0.139186630262676	0.126280933721956	0.146257980955423	0.12257790970085	0.106870215861748	8.17054157359831E-02	0.10641022626788	0.131370517265125	0.131466630170806	0.197819080461987	0.13467780857705	0.156424442431789	9.19688364494667E-02	0.127248760248471	0.144517912533059	0.137966539089369	0.125437819153117	0.13931147950929	0.103441401687405	0.115665315460443	0.127236832930077	0.137965666800488	0.132130096001516	0.160058355845422	0.131209952437384	0.143370198903473	0.15014587488496	0.177806580581556	0.176286964912784	0.174023150054142	0.141029547590079	0.147348643734395	0.148916708392353	0.159952593483073	0.152345583043113	0.126016675120021	0.162461916914539	0.111096624967077	0.17714391660444	0.208165443145313	0.169113534233921	0.137494046978952	0.114605013098163	0.119638657098009	0.172493941839235	0.137161506745941	0.152385919950022	0.105062653551054	0.11678410926541	0.135542717187001	 0.160188839263228 
2356	7.82774119900303E-02	0.106997681663844	0.107613244287573	0.117465742204542	0.117637544519752	0.101531729840946	0.138128680517583	0.154591762538008	0.140785218894545	0.139101436990419	0.126210447710413	0.146232677089033	0.122537170032004	0.106811727944274	8.16830869041189E-02	0.106341177303303	0.131334130841804	0.131437761341248	0.197767761555592	0.134637349436554	0.156397568966943	9.19041418689907E-02	0.127144570267057	0.144483462639695	0.137909893441679	0.12538087156576	0.139265571301149	0.103383083754259	0.115595961674889	0.127186360789628	0.137951705771261	0.132135304107238	0.16000976136795	0.131196870005521	0.143343341861922	0.150128093737223	0.177779839620372	0.176261611006072	0.173945798017535	0.140989452365134	0.147336924589802	0.148899703231903	0.159891565654389	0.152299102829124	0.125978034526982	0.162408949293159	0.111039266898931	0.177121534247843	0.208192576615322	0.169127573814178	0.137497097391791	0.114585811716815	0.119601479193817	0.172497376154175	0.137140737844066	0.152332964881856	0.105024002779933	0.116731347467223	0.135483909603472	 0.160157233809671 
2357	7.82602587089219E-02	0.10705297295875	0.107646830589897	0.117460503511569	0.117484312905918	0.101482566253937	0.138153283060874	0.154483095079031	0.140722199353459	0.139016770679396	0.126145649495835	0.146218898153832	0.122526620221652	0.106745405130071	8.16952594268385E-02	0.106220443193565	0.131363538040931	0.131398703822429	0.197608783743208	0.134582003709715	0.156390444423547	9.18331165828146E-02	0.126991558248852	0.144446756478011	0.137805135277867	0.125365108633323	0.139192312769321	0.103338980953713	0.115571152950752	0.127150082259372	0.138029380083756	0.132217495781097	0.159920038024197	0.131232819312839	0.143292220659404	0.150169771466266	0.177785071456369	0.176254395960906	0.173874676204615	0.140949439557576	0.147389423591819	0.148961236238456	0.159830566590371	0.152314744302934	0.125932066307139	0.162326854748103	0.111050136501189	0.177104664569637	0.208276333549148	0.169177342038498	0.137521950624419	0.114639573229538	0.119565210534498	0.172496977644515	0.13716858880094	0.152307276759065	0.104969804577652	0.116756519888786	0.135438891508816	 0.160124417382379 
2358	7.81940042382233E-02	0.107003694403185	0.107622745352783	0.11744662693083	0.117398734979768	0.101417234083168	0.138128817441981	0.154437768326048	0.140636228068154	0.138956228070124	0.126098964932754	0.14621567519333	0.122512078693335	0.106698974454147	8.16543491442429E-02	0.106198361114278	0.131326728717406	0.131391269036877	0.197578613923713	0.134534593124484	0.156352907662808	9.17741459826956E-02	0.126884636228405	0.144408796051961	0.137749549664301	0.125324290176558	0.139128436813956	0.103289439315938	0.115509986870185	0.127082381661149	0.137994532308652	0.132224812458358	0.15988834924439	0.131246776700801	0.143259368135972	0.150176657161356	0.177750060438597	0.176234143055344	0.173804104891687	0.140954446661297	0.147391768565421	0.148916659906051	0.159786700725256	0.152258789803219	0.125906245445703	0.162290282499819	0.111002703541925	0.177085928133074	0.208297047405993	0.169175487749685	0.137529949984667	0.114599005580524	0.119520877270779	0.172521410504187	0.137124412620466	0.152271590596916	0.104905160204553	0.116703787867297	0.135385741482429	 0.160092433713652 
2359	7.81125675773593E-02	0.106970770266203	0.107653378234795	0.117441962731439	0.117386186564436	0.101345048342472	0.138090725314067	0.15445315124168	0.140508039736438	0.138910442163227	0.126062210899313	0.146241575566523	0.122547233854462	0.106678029794566	8.15893525977706E-02	0.1062256290305	0.131302050667477	0.131447713571027	0.197543928235096	0.134491643207497	0.156329893826385	9.17508193290048E-02	0.126751701375186	0.144416875585258	0.137729637644256	0.125297760038693	0.139051957550874	0.103278506140462	0.115446687610743	0.127016282687271	0.13800182122177	0.132291806511359	0.159901998062292	0.131310809452556	0.143177168007072	0.150215151954312	0.177719492981824	0.176208246748742	0.173736505658782	0.141019232096355	0.147401838706059	0.148857997267178	0.159767386381279	0.152175282615668	0.125892016499625	0.162320721822071	0.110968887716079	0.177075414216668	0.208282034448226	0.169154293344394	0.137550656336731	0.114516637084108	0.119475167272992	0.172572236585356	0.137067937686568	0.152185932445271	0.104836834043457	0.116580887788656	0.135337088840165	 0.160050374173267 
2360	7.80304942247457E-02	0.106904215049625	0.107592910707447	0.117407623909622	0.117287678198577	0.101290536570858	0.13806522470009	0.154419677964581	0.14041537688426	0.138849055126975	0.125994233470942	0.146183583473135	0.122499281633758	0.106623620383521	8.15437323900156E-02	0.106202633270199	0.13123266282814	0.131398407070033	0.197502094681573	0.1344275210914	0.156287902365757	9.17088472796879E-02	0.126662879483548	0.144356690335897	0.13767462270227	0.125252256029923	0.138968490879169	0.103217910922473	0.115379876354779	0.126942647118238	0.137993425516278	0.132256839251331	0.159853807820477	0.131324492489918	0.143131176567635	0.15016728430468	0.177679409416159	0.176149927713889	0.173679683441336	0.140981623336559	0.147379071294938	0.14879321705298	0.159717528297655	0.152105786610726	0.125841527245932	0.162275903421224	0.110872536435724	0.177036070140347	0.208303162153533	0.169153373719973	0.137516398246627	0.114451754878961	0.119444763617211	0.17257193268496	0.137020443554381	0.152172187211383	0.104780848475358	0.116522295321872	0.13528964879411	 0.16002730949547 
